fecha_consulta,Moneda,Compra,Venta
2025-12-26,Dólar de N.A.,3.359,3.369
2025-12-26,Dólar Australiano,,2.46
2025-12-26,Dólar Canadiense,2.264,2.678
2025-12-26,Peso Chileno,0.003,
2025-12-26,Libra Esterlina,4.394,4.744
2025-12-26,Yen Japonés,,0.025
2025-12-26,Peso Mexicano,,0.191
2025-12-26,Franco Suizo,4.416,4.322
2025-12-26,Euro,3.768,4.179
