fecha_consulta,Indicador,Último,Anterior,Unidad,Referencia
2025-09-27,Reporte ADP De Empleo,54.00,106.00,Mil,Aug 2025
2025-09-27,Recortes de empleo Challenger,85979.00,62075.00,Personas,Aug 2025
2025-09-27,Peticiones extendidas de desempleo,1926.00,1928.00,Mil,Sep 2025
2025-09-27,Peticiones por desempleo,218.00,232.00,Mil,Sep 2025
2025-09-27,Jolts Vacantes de Empleo,7181.00,7357.00,Mil,Jul 2025
2025-09-27,Nóminas no agrícolas,22.00,79.00,Mil,Aug 2025
2025-09-27,Tasa de desempleo,4.30,4.20,Por Ciento,Aug 2025
