fecha_consulta,Moneda,Compra,Venta
2026-02-18,Dólar de N.A.,3.344,3.348
2026-02-18,Dólar Canadiense,2.362,2.461
2026-02-18,Peso Chileno,0.003,0.005
2026-02-18,Libra Esterlina,4.186,4.67
2026-02-18,Yen Japonés,0.021,0.025
2026-02-18,Peso Mexicano,0.194,0.195
2026-02-18,Franco Suizo,3.974,4.424
2026-02-18,Euro,3.811,4.094
