fecha_consulta,Moneda,Compra,Venta
2025-10-28,Dólar de N.A.,3.376,3.387
2025-10-28,Dólar Canadiense,,2.424
2025-10-28,Peso Chileno,0.003,
2025-10-28,Libra Esterlina,4.484,4.57
2025-10-28,Peso Mexicano,0.183,0.184
2025-10-28,Franco Suizo,4.221,4.271
2025-10-28,Euro,3.746,4.094
