fecha_consulta,Moneda,Compra,Venta
2026-03-03,Dólar de N.A.,3.359,3.368
2026-03-03,Dólar Canadiense,2.123,2.523
2026-03-03,Peso Chileno,0.003,
2026-03-03,Libra Esterlina,4.123,4.586
2026-03-03,Yen Japonés,0.021,0.021
2026-03-03,Peso Mexicano,0.193,0.195
2026-03-03,Franco Suizo,,4.833
2026-03-03,Euro,3.834,4.12
