fecha_consulta,Moneda,Compra,Venta
2025-12-05,Dólar de N.A.,3.356,3.363
2025-12-05,Dólar Australiano,2.134,
2025-12-05,Dólar Canadiense,2.317,2.42
2025-12-05,Libra Esterlina,4.155,4.555
2025-12-05,Yen Japonés,0.022,0.023
2025-12-05,Peso Mexicano,0.183,0.185
2025-12-05,Franco Suizo,,4.375
2025-12-05,Euro,3.644,4.118
