fecha_consulta,Moneda,Compra,Venta
2026-01-02,Dólar de N.A.,3.358,3.368
2026-01-02,Dólar Canadiense,2.28,
2026-01-02,Peso Chileno,0.003,
2026-01-02,Libra Esterlina,4.465,4.713
2026-01-02,Yen Japonés,0.021,0.022
2026-01-02,Peso Mexicano,0.153,
2026-01-02,Franco Suizo,3.91,4.328
2026-01-02,Euro,3.689,4.118
