fecha_consulta,Moneda,Compra,Venta
2026-05-08,Dólar de N.A.,3.456,3.461
2026-05-08,Dólar Canadiense,2.528,2.546
2026-05-08,Libra Esterlina,4.729,5.204
2026-05-08,Yen Japonés,0.022,0.024
2026-05-08,Peso Mexicano,0.2,0.201
2026-05-08,Franco Suizo,,4.521
2026-05-08,Euro,4.071,4.163
