fecha_consulta,Moneda,Compra,Venta
2026-08-16,Dólar de N.A.,3.358,3.368
2026-08-16,Dólar Australiano,2.18,
2026-08-16,Dólar Canadiense,2.317,2.533
2026-08-16,Peso Chileno,0.003,
2026-08-16,Libra Esterlina,4.252,4.619
2026-08-16,Yen Japonés,0.021,0.026
2026-08-16,Peso Mexicano,0.197,0.198
2026-08-16,Franco Suizo,3.794,4.487
2026-08-16,Euro,3.746,4.027
