fecha_consulta,Moneda,Compra,Venta
2025-08-06,Dólar de N.A.,3.555,3.564
2025-08-06,Dólar Australiano,,2.485
2025-08-06,Dólar Canadiense,2.429,2.947
2025-08-06,Peso Chileno,0.003,
2025-08-06,Libra Esterlina,4.373,5.143
2025-08-06,Peso Mexicano,0.189,0.191
2025-08-06,Franco Suizo,4.145,
2025-08-06,Euro,3.831,4.383
