fecha_consulta,Moneda,Compra,Venta
2026-09-15,Dólar de N.A.,3.373,3.383
2026-09-15,Dólar Australiano,2.402,
2026-09-15,Dólar Canadiense,,2.769
2026-09-15,Peso Chileno,0.003,
2026-09-15,Libra Esterlina,,4.678
2026-09-15,Yen Japonés,0.022,0.023
2026-09-15,Peso Mexicano,0.197,0.198
2026-09-15,Franco Suizo,4.05,
2026-09-15,Euro,3.906,4.11
