fecha_consulta,Moneda,Compra,Venta
2026-02-21,Dólar de N.A.,3.353,3.36
2026-02-21,Dólar Australiano,,2.576
2026-02-21,Dólar Canadiense,2.439,2.466
2026-02-21,Peso Chileno,0.003,
2026-02-21,Libra Esterlina,4.543,4.73
2026-02-21,Yen Japonés,,0.022
2026-02-21,Peso Mexicano,0.195,0.196
2026-02-21,Franco Suizo,,4.715
2026-02-21,Euro,3.949,4.117
