fecha_consulta,Moneda,Compra,Venta
2025-10-07,Dólar de N.A.,3.455,3.465
2025-10-07,Dólar Australiano,,2.468
2025-10-07,Dólar Canadiense,2.146,2.616
2025-10-07,Peso Chileno,0.003,
2025-10-07,Libra Esterlina,,4.698
2025-10-07,Yen Japonés,,0.023
2025-10-07,Peso Mexicano,0.187,0.189
2025-10-07,Franco Suizo,3.955,
2025-10-07,Euro,3.944,4.208
