fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-07-05,Moneda Nacional (TAMN),16.68,porcentaje,anual,SBS
2026-07-05,Moneda Nacional (TAMN+1),17.68,porcentaje,anual,SBS
2026-07-05,Moneda Nacional (TAMN+2),18.68,porcentaje,anual,SBS
2026-07-05,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
