fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2025-10-28,Moneda Nacional (TAMN),15.60,porcentaje,anual,SBS
2025-10-28,Moneda Nacional (TAMN+1),16.60,porcentaje,anual,SBS
2025-10-28,Moneda Nacional (TAMN+2),17.60,porcentaje,anual,SBS
2025-10-28,Moneda Extranjera (TAMEX),9.68,porcentaje,anual,SBS
