fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-08-25,Moneda Nacional (TAMN),16.64,porcentaje,anual,SBS
2026-08-25,Moneda Nacional (TAMN+1),17.64,porcentaje,anual,SBS
2026-08-25,Moneda Nacional (TAMN+2),18.64,porcentaje,anual,SBS
2026-08-25,Moneda Extranjera (TAMEX),9.30,porcentaje,anual,SBS
