fecha_consulta,Moneda,Compra,Venta
2025-09-21,Dólar de N.A.,3.487,3.494
2025-09-21,Dólar Australiano,2.295,2.516
2025-09-21,Dólar Canadiense,2.4,2.545
2025-09-21,Peso Chileno,,0.005
2025-09-21,Libra Esterlina,4.463,4.937
2025-09-21,Yen Japonés,0.024,
2025-09-21,Peso Mexicano,0.189,0.193
2025-09-21,Franco Suizo,4.045,
2025-09-21,Euro,3.823,4.316
