fecha_consulta,Moneda,Compra,Venta
2026-06-21,Dólar de N.A.,3.377,3.386
2026-06-21,Dólar Australiano,2.164,2.575
2026-06-21,Dólar Canadiense,2.245,2.368
2026-06-21,Peso Chileno,0.003,
2026-06-21,Libra Esterlina,4.396,4.726
2026-06-21,Yen Japonés,,0.022
2026-06-21,Peso Mexicano,,0.196
2026-06-21,Franco Suizo,3.975,4.435
2026-06-21,Euro,3.811,4.031
