fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-07-21,Moneda Nacional (TAMN),16.58,porcentaje,anual,SBS
2026-07-21,Moneda Nacional (TAMN+1),17.58,porcentaje,anual,SBS
2026-07-21,Moneda Nacional (TAMN+2),18.58,porcentaje,anual,SBS
2026-07-21,Moneda Extranjera (TAMEX),9.36,porcentaje,anual,SBS
