fecha_consulta,Indicador,Último,Anterior,Unidad,Referencia
2025-07-16,Reporte ADP De Empleo,-33.00,29.00,Mil,Jun 2025
2025-07-16,Recortes de empleo Challenger,47999.00,93816.00,Personas,Jun 2025
2025-07-16,Peticiones extendidas de desempleo,1965.00,1955.00,Mil,Jun 2025
2025-07-16,Peticiones por desempleo,227.00,232.00,Mil,Jul 2025
2025-07-16,Jolts Vacantes de Empleo,7769.00,7395.00,Mil,May 2025
2025-07-16,Nóminas no agrícolas,147.00,144.00,Mil,Jun 2025
2025-07-16,Tasa de desempleo,4.10,4.20,Por Ciento,Jun 2025
