fecha_consulta,Moneda,Compra,Venta
2026-03-18,Dólar de N.A.,3.408,3.417
2026-03-18,Dólar Australiano,,2.616
2026-03-18,Dólar Canadiense,2.315,2.5
2026-03-18,Peso Chileno,0.003,
2026-03-18,Libra Esterlina,4.212,4.647
2026-03-18,Peso Mexicano,0.192,0.197
2026-03-18,Franco Suizo,,5.308
2026-03-18,Euro,3.78,4.07
