fecha_consulta,Moneda,Compra,Venta
2026-03-08,Dólar de N.A.,3.467,3.479
2026-03-08,Dólar Canadiense,2.365,2.571
2026-03-08,Peso Chileno,0.003,
2026-03-08,Libra Esterlina,4.331,4.733
2026-03-08,Yen Japonés,0.022,0.024
2026-03-08,Peso Mexicano,0.195,0.196
2026-03-08,Franco Suizo,4.11,4.507
2026-03-08,Euro,3.75,4.203
