fecha_consulta,Moneda,Compra,Venta
2026-03-13,Dólar de N.A.,3.44,3.449
2026-03-13,Dólar Australiano,,2.625
2026-03-13,Dólar Canadiense,,2.541
2026-03-13,Libra Esterlina,4.359,5.347
2026-03-13,Yen Japonés,0.022,0.022
2026-03-13,Peso Mexicano,0.193,0.198
2026-03-13,Franco Suizo,4.377,4.535
2026-03-13,Euro,3.685,4.17
