fecha_consulta,Moneda,Compra,Venta
2026-03-25,Dólar de N.A.,3.455,3.464
2026-03-25,Dólar Canadiense,2.349,2.531
2026-03-25,Peso Chileno,0.003,
2026-03-25,Libra Esterlina,4.356,4.783
2026-03-25,Yen Japonés,,0.025
2026-03-25,Peso Mexicano,0.194,0.196
2026-03-25,Franco Suizo,4.015,4.6
2026-03-25,Euro,3.738,4.122
