fecha_consulta,Moneda,Compra,Venta
2026-04-08,Dólar de N.A.,3.425,3.438
2026-04-08,Dólar Australiano,2.25,
2026-04-08,Dólar Canadiense,2.218,2.577
2026-04-08,Peso Chileno,0.003,
2026-04-08,Libra Esterlina,4.212,4.603
2026-04-08,Yen Japonés,,0.022
2026-04-08,Peso Mexicano,0.193,0.194
2026-04-08,Franco Suizo,4.051,4.533
2026-04-08,Euro,3.678,4.124
