fecha_consulta,Moneda,Compra,Venta
2026-01-29,Dólar de N.A.,3.34,3.345
2026-01-29,Dólar Australiano,2.161,
2026-01-29,Dólar Canadiense,2.206,2.477
2026-01-29,Peso Chileno,0.003,
2026-01-29,Libra Esterlina,4.347,4.685
2026-01-29,Yen Japonés,0.02,0.022
2026-01-29,Peso Mexicano,0.193,0.194
2026-01-29,Franco Suizo,4.079,4.35
2026-01-29,Euro,3.779,4.178
