fecha_consulta,Moneda,Compra,Venta
2026-08-12,Dólar de N.A.,3.364,3.372
2026-08-12,Dólar Australiano,2.371,2.568
2026-08-12,Dólar Canadiense,2.324,2.519
2026-08-12,Peso Chileno,0.003,
2026-08-12,Libra Esterlina,4.337,4.889
2026-08-12,Yen Japonés,,0.022
2026-08-12,Peso Mexicano,,0.197
2026-08-12,Franco Suizo,,4.298
2026-08-12,Euro,3.688,4.045
