fecha_consulta,Moneda,Compra,Venta
2025-09-28,Dólar de N.A.,3.494,3.502
2025-09-28,Dólar Australiano,2.198,
2025-09-28,Dólar Canadiense,2.346,2.522
2025-09-28,Libra Esterlina,4.423,4.713
2025-09-28,Yen Japonés,0.022,0.024
2025-09-28,Peso Mexicano,0.189,0.191
2025-09-28,Franco Suizo,4.416,4.738
2025-09-28,Euro,3.819,4.28
