fecha_consulta,Moneda,Compra,Venta
2026-04-12,Dólar de N.A.,3.379,3.385
2026-04-12,Dólar Canadiense,2.421,2.458
2026-04-12,Peso Chileno,0.003,
2026-04-12,Libra Esterlina,4.527,4.661
2026-04-12,Franco Suizo,,4.447
2026-04-12,Euro,3.884,4.068
