fecha_consulta,Moneda,Compra,Venta
2026-05-23,Dólar de N.A.,3.413,3.421
2026-05-23,Dólar Canadiense,2.345,2.488
2026-05-23,Peso Chileno,0.003,
2026-05-23,Libra Esterlina,4.339,4.7
2026-05-23,Yen Japonés,0.02,0.026
2026-05-23,Peso Mexicano,0.197,0.198
2026-05-23,Franco Suizo,4.012,4.527
2026-05-23,Euro,3.713,4.152
