fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-09-12,Moneda Nacional (TAMN),16.91,porcentaje,anual,SBS
2026-09-12,Moneda Nacional (TAMN+1),17.91,porcentaje,anual,SBS
2026-09-12,Moneda Nacional (TAMN+2),18.91,porcentaje,anual,SBS
2026-09-12,Moneda Extranjera (TAMEX),9.40,porcentaje,anual,SBS
