fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-06-09,Moneda Nacional (TAMN),16.34,porcentaje,anual,SBS
2026-06-09,Moneda Nacional (TAMN+1),17.34,porcentaje,anual,SBS
2026-06-09,Moneda Nacional (TAMN+2),18.34,porcentaje,anual,SBS
2026-06-09,Moneda Extranjera (TAMEX),9.40,porcentaje,anual,SBS
