fecha_consulta,Moneda,Compra,Venta
2025-08-16,Dólar de N.A.,3.557,3.563
2025-08-16,Dólar Australiano,2.309,2.442
2025-08-16,Dólar Canadiense,2.378,2.763
2025-08-16,Peso Chileno,0.003,
2025-08-16,Libra Esterlina,4.561,4.961
2025-08-16,Peso Mexicano,0.189,0.192
2025-08-16,Franco Suizo,4.491,4.527
2025-08-16,Euro,3.908,4.37
