fecha_consulta,Moneda,Compra,Venta
2025-08-13,Dólar de N.A.,3.518,3.525
2025-08-13,Dólar Canadiense,2.272,2.571
2025-08-13,Peso Chileno,0.003,
2025-08-13,Libra Esterlina,4.714,4.943
2025-08-13,Yen Japonés,0.025,0.025
2025-08-13,Peso Mexicano,0.189,0.191
2025-08-13,Franco Suizo,4.088,4.409
2025-08-13,Euro,3.856,4.32
