fecha_consulta,Moneda,Compra,Venta
2025-11-28,Dólar de N.A.,3.36,3.371
2025-11-28,Dólar Australiano,2.033,
2025-11-28,Dólar Canadiense,,2.436
2025-11-28,Peso Chileno,0.003,
2025-11-28,Libra Esterlina,4.241,4.801
2025-11-28,Yen Japonés,,0.023
2025-11-28,Peso Mexicano,0.183,
2025-11-28,Franco Suizo,3.905,4.197
2025-11-28,Euro,3.717,4.055
