fecha_consulta,Moneda,Compra,Venta
2026-08-04,Dólar de N.A.,3.391,3.402
2026-08-04,Dólar Australiano,,2.597
2026-08-04,Dólar Canadiense,2.099,2.529
2026-08-04,Peso Chileno,0.003,
2026-08-04,Libra Esterlina,,4.699
2026-08-04,Yen Japonés,0.022,0.026
2026-08-04,Peso Mexicano,0.195,0.2
2026-08-04,Franco Suizo,,4.356
2026-08-04,Euro,4.01,4.054
