fecha_consulta,Moneda,Compra,Venta
2026-04-26,Dólar de N.A.,3.467,3.478
2026-04-26,Dólar Canadiense,,2.547
2026-04-26,Peso Chileno,0.003,
2026-04-26,Libra Esterlina,4.346,4.826
2026-04-26,Yen Japonés,,0.024
2026-04-26,Franco Suizo,4.09,4.5
2026-04-26,Euro,3.772,4.273
