fecha_consulta,Moneda,Compra,Venta
2025-07-18,Dólar de N.A.,3.549,3.556
2025-07-18,Dólar Australiano,2.294,2.499
2025-07-18,Dólar Canadiense,2.572,2.65
2025-07-18,Peso Chileno,0.003,
2025-07-18,Libra Esterlina,4.534,4.789
2025-07-18,Yen Japonés,0.024,0.025
2025-07-18,Peso Mexicano,0.188,0.19
2025-07-18,Franco Suizo,4.389,4.708
2025-07-18,Euro,3.889,4.401
