fecha_consulta,Moneda,Compra,Venta
2026-01-16,Dólar de N.A.,3.357,3.366
2026-01-16,Dólar Australiano,2.238,2.254
2026-01-16,Dólar Canadiense,2.093,2.431
2026-01-16,Peso Chileno,0.003,
2026-01-16,Libra Esterlina,4.536,4.549
2026-01-16,Yen Japonés,0.021,
2026-01-16,Peso Mexicano,0.188,0.19
2026-01-16,Euro,3.729,4.125
