fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-09-08,Moneda Nacional (TAMN),16.84,porcentaje,anual,SBS
2026-09-08,Moneda Nacional (TAMN+1),17.84,porcentaje,anual,SBS
2026-09-08,Moneda Nacional (TAMN+2),18.84,porcentaje,anual,SBS
2026-09-08,Moneda Extranjera (TAMEX),9.44,porcentaje,anual,SBS
