fecha_consulta,Moneda,Compra,Venta
2025-11-15,Dólar de N.A.,3.365,3.374
2025-11-15,Dólar Australiano,2.016,
2025-11-15,Dólar Canadiense,2.213,2.746
2025-11-15,Peso Chileno,0.003,
2025-11-15,Libra Esterlina,4.283,4.668
2025-11-15,Yen Japonés,,0.024
2025-11-15,Peso Mexicano,0.183,0.186
2025-11-15,Franco Suizo,3.962,4.35
2025-11-15,Euro,3.772,4.055
