fecha_consulta,Moneda,Compra,Venta
2026-02-27,Dólar de N.A.,3.353,3.36
2026-02-27,Dólar Canadiense,2.141,2.465
2026-02-27,Peso Chileno,0.003,
2026-02-27,Libra Esterlina,4.447,4.831
2026-02-27,Yen Japonés,0.021,
2026-02-27,Peso Mexicano,0.195,0.195
2026-02-27,Franco Suizo,3.989,4.28
2026-02-27,Euro,3.694,4.148
