fecha_consulta,Moneda,Compra,Venta
2025-11-11,Dólar de N.A.,3.366,3.38
2025-11-11,Dólar Canadiense,2.391,
2025-11-11,Peso Chileno,0.003,
2025-11-11,Libra Esterlina,4.38,4.757
2025-11-11,Yen Japonés,0.022,
2025-11-11,Peso Mexicano,,0.184
2025-11-11,Franco Suizo,4.164,
2025-11-11,Euro,3.889,3.97
