fecha_consulta,Moneda,Compra,Venta
2025-09-05,Dólar de N.A.,3.531,3.539
2025-09-05,Dólar Australiano,2.3,
2025-09-05,Dólar Canadiense,2.5,2.57
2025-09-05,Peso Chileno,0.003,
2025-09-05,Libra Esterlina,4.822,4.856
2025-09-05,Peso Mexicano,0.188,0.189
2025-09-05,Franco Suizo,,4.528
2025-09-05,Euro,3.873,4.353
