fecha_consulta,Moneda,Compra,Venta
2025-08-26,Dólar de N.A.,3.517,3.531
2025-08-26,Dólar Australiano,2.088,
2025-08-26,Dólar Canadiense,2.443,2.653
2025-08-26,Peso Chileno,0.003,
2025-08-26,Libra Esterlina,4.483,4.879
2025-08-26,Yen Japonés,0.023,
2025-08-26,Peso Mexicano,0.188,0.191
2025-08-26,Franco Suizo,4.088,4.662
2025-08-26,Euro,3.834,4.351
