fecha_consulta,Moneda,Compra,Venta
2026-02-14,Dólar de N.A.,3.348,3.358
2026-02-14,Peso Chileno,0.003,
2026-02-14,Libra Esterlina,4.232,4.658
2026-02-14,Yen Japonés,,0.023
2026-02-14,Peso Mexicano,,0.195
2026-02-14,Franco Suizo,3.969,4.415
2026-02-14,Euro,3.71,4.15
